Designator,Mid X,Mid Y,Rotation,Layer
C1,126.8,-93.3,90.0,top
C10,134.0,-101.2,180.0,top
C2,134.5,-95.1,90.0,top
C3,129.7,-92.5,180.0,top
C4,127.5,-97.3,270.0,top
C5,134.3,-99.2,0.0,top
C6,128.8,-100.0,180.0,top
C7,137.0,-97.8,270.0,top
C8,134.2,-97.8,270.0,top
C9,129.0,-102.4,0.0,top
J1,139.9,-97.3,270.0,top
J2,123.0,-97.5,0.0,bottom
L1,135.6,-97.3,180.0,top
R1,137.2,-93.5,0.0,top
U1,131.0,-96.0,270.0,top
Y1,131.5,-101.8,0.0,top
